QuoteDate,ExpirationDate,SalesPersonID,CustomerID,ProductID,ProductGroupID,QuoteQty,UnitPrice,UOM,UnitSize,QuoteStatus,OrderNumber,CustomerTier,InvoiceNumber,UnitCost,PercentProfit
2022-06-23,2022-06-21,SREP2,CUST2,WFT-736-BS9,PROD.Group24,1.0584252751057142,81.32476515678081,EA,1.0,Lost,,4320717.807058823,,63.593559705715904,0.27882077262410576
2022-04-08,2022-04-25,SREP17,CUST164,OQZ-375-IU6,PROD.Group46,13.465041310333122,5.723721378759255,EA,1.0,Lost,,4320717.807058823,,4.2626896,0.34274880787924494
2022-07-29,2022-09-07,SREP1,CUST22,MVH-697-SI9,PROD.Group25,1.7615835174198666,68.05181108669012,EA,1.0,Lost,,4320717.807058823,,57.92,0.17492767760169406
2023-06-12,2023-06-10,SREP1,CUST32,IZH-691-ON9,PROD.Group13,1894.9477951111364,0.1115578245088868,EA,1.0,Lost,,135861.51845794392,,0.088,0.26770255123735
2022-08-29,2022-09-02,SREP9,CUST56,GLO-981-XN6,PROD.Group12,0.8816856312763807,82.96206061589189,EA,1.0,Lost,,4320717.807058823,,70.05384615384615,0.18426132426330796
2022-02-02,2022-01-10,SREP17,CUST164,SEA-166-RH8,PROD.Group14,2.355540260738503,0.3036526567451583,EA,1.0,Lost,,4320717.807058823,,0.22249999999999998,0.36473104155127334
2021-12-28,2022-01-28,SREP9,CUST10,XYO-855-EY0,PROD.Group12,11.871808316786518,13.954490208995656,EA,1.0,Lost,,4320717.807058823,,10.650991921768709,0.3101587449780327
2022-11-16,2022-12-12,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.9501651378412136,0.5934407098204479,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.24181838515822163
2024-01-02,2024-02-16,SREP5,CUST17,HEN-867-MJ2,PROD.Group24,1.0282987186287644,4.484332843874332,EA,1.0,Lost,,4320717.807058823,,3.336479076479076,0.34403145983656663
2024-02-10,2024-03-12,SREP5,CUST64,TCG-754-TY7,PROD.Group24,0.9121735307336576,26.682144065498083,EA,1.0,Lost,,135861.51845794392,,20.77731907645891,0.28419571203146465
2022-02-23,2022-04-28,SREP8,CUST16,JWD-211-RS1,PROD.Group13,4.172467900805241,19.142270486955965,EA,1.0,Lost,,4320717.807058823,,14.95701353637902,0.2798190253955045
2023-08-28,2023-10-19,SREP2,CUST2,WFT-736-BS9,PROD.Group24,1.081751693544985,77.239734476315,EA,1.0,Lost,,4320717.807058823,,63.593559705715904,0.21458422572580957
2022-04-05,2022-05-17,SREP17,CUST164,MGW-628-AX7,PROD.Group44,4332.876700524664,0.1304506291389742,EA,1.0,Lost,,4320717.807058823,,0.09951070336586712,0.3109205816720184
2023-08-27,2023-10-16,SREP5,CUST64,JUQ-132-WZ0,PROD.Group24,1.1301666631939642,38.2394968940036,EA,1.0,Lost,,135861.51845794392,,28.2713177955665,0.3525898286920431
2022-06-08,2022-07-16,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.8547403681714739,0.6079468616892614,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2721735761494837
2022-11-27,2022-12-05,SREP5,CUST17,HEN-867-MJ2,PROD.Group24,1.1443177937482707,4.475839067076996,EA,1.0,Lost,,4320717.807058823,,3.336479076479076,0.3414857292617178
2023-06-07,2023-06-27,SREP2,CUST2,CYM-241-RL5,PROD.Group24,11.986150163960708,6.886609673092423,EA,1.0,Lost,,4320717.807058823,,5.274309650639186,0.305689299500617
2023-11-14,2023-12-17,SREP5,CUST65,TCG-754-TY7,PROD.Group24,2.231510660578176,27.5224714772059,EA,1.0,Lost,,135861.51845794392,,20.77731907645891,0.32464017017428276
2022-08-16,2022-08-23,SREP17,CUST164,KIS-346-QG9,PROD.Group3,2316.08695953448,0.0213237772473609,EA,1.0,Lost,,4320717.807058823,,0.015907276092926918,0.3405046296293556
2022-02-05,2022-03-18,SREP2,CUST2,LQO-125-MF3,PROD.Group3,1.7799254689296269,6.909856596351506,EA,1.0,Lost,,4320717.807058823,,5.35,0.2915619806264499
2022-09-28,2022-10-17,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.0591717556595324,0.5926969690783813,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2402620528877763
2022-11-18,2022-12-14,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.876458490538466,0.5937835030620792,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.24253570525898527
2022-01-12,2022-02-17,SREP9,CUST20,ELR-818-ZX3,PROD.Group12,95.8641035397492,1.6758880304803403,EA,1.0,Lost,,4320717.807058823,,1.3957861111111112,0.20067682085348654
2021-12-03,2022-01-09,SREP9,CUST10,EGY-190-QH2,PROD.Group12,1.7201456359942322,28.60428123649195,EA,1.0,Lost,,4320717.807058823,,20.901942815249267,0.36849868403732056
2021-11-16,2021-12-28,SREP9,CUST10,MWO-689-PB7,PROD.Group12,113.13814299404756,2.60304955766539,EA,1.0,Lost,,4320717.807058823,,1.9824291807214145,0.31306055367795227
2024-05-15,2024-05-02,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.0449642405263913,0.5811809722117354,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.21616398142794627
2022-04-12,2022-04-16,SREP9,CUST20,TZL-740-EJ4,PROD.Group12,205.0184853071732,0.9386654606212256,EA,1.0,Lost,,4320717.807058823,,0.7136758018207162,0.3152547112099359
2022-12-24,2023-02-06,SREP5,CUST58,UAJ-650-TF7,PROD.Group3,1567.9085516903376,0.1765177500301282,EA,1.0,Lost,,4320717.807058823,,0.14044506666666665,0.25684549994964745
2024-02-15,2024-04-07,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.8641330947744434,0.5728722448245877,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.19877735753126505
2022-08-28,2022-09-16,SREP9,CUST20,MVD-290-FT5,PROD.Group12,41.22340679942905,0.5146257970349241,EA,1.0,Lost,,4320717.807058823,,0.39031038616990005,0.3185039785513424
2023-12-10,2024-02-03,SREP2,CUST2,WFT-736-BS9,PROD.Group24,1.1550558688778454,84.98704472943201,EA,1.0,Lost,,4320717.807058823,,63.593559705715904,0.33640961636235034
2022-01-19,2022-01-02,SREP2,CUST2,WFT-736-BS9,PROD.Group24,1.0677322994714211,86.3885561993712,EA,1.0,Lost,,4320717.807058823,,63.593559705715904,0.35844819191032695
2023-03-14,2023-04-04,SREP2,CUST2,CYM-241-RL5,PROD.Group24,1.6048560969333543,6.440459322868017,EA,1.0,Lost,,4320717.807058823,,5.274309650639186,0.22109996368671825
2024-11-30,2024-11-10,SREP2,CUST2,OKS-051-WR5,PROD.Group3,2.5425780945771432,10.250654222248668,EA,1.0,Lost,,4320717.807058823,,7.9492831686429515,0.28950673976287494
2024-03-18,2024-04-26,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.1343001082411992,0.6182713299609024,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.29377828628233876
2024-11-09,2024-11-07,SREP2,CUST2,HJX-481-ZN3,PROD.Group3,3.663017837776172,10.20863646785632,EA,1.0,Lost,,4320717.807058823,,7.737262496074904,0.3194119332302785
2023-11-18,2023-12-24,SREP5,CUST8,SHY-354-HH0,PROD.Group17,36.57927803211927,6.993814881813797,EA,1.0,Lost,,4320717.807058823,,5.237595431170886,0.33531025328741365
2022-03-28,2022-03-20,SREP9,CUST10,YJR-926-CF5,PROD.Group48,22.37704289969296,4.023134564615556,EA,1.0,Lost,,4320717.807058823,,3.2114782608695656,0.25273604172746905
2023-08-18,2023-09-09,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.9216249761198696,0.6117654399670843,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.28016423238875837
2023-05-11,2023-05-24,SREP5,CUST65,JUQ-132-WZ0,PROD.Group24,0.9758164453982796,37.64978335392995,EA,1.0,Lost,,135861.51845794392,,28.2713177955665,0.3317307536274159
2024-07-27,2024-07-29,SREP9,CUST10,IHV-190-KA3,PROD.Group12,152.83330752723592,0.9060830608805032,EA,1.0,Lost,,4320717.807058823,,0.7414142334415943,0.2221009794680194
2022-07-19,2022-09-09,SREP2,CUST2,LQO-125-MF3,PROD.Group3,0.8908878682299084,7.11212540324918,EA,1.0,Lost,,4320717.807058823,,5.35,0.3293692342521832
2024-06-16,2024-06-19,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.0096865746732009,0.574446736598323,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2020720975104224
2024-11-15,2024-12-07,SREP4,CUST20,NXB-076-HI9,PROD.Group36,150.30169817532706,0.7745680370455177,EA,1.0,Lost,,4320717.807058823,,0.5780312936507936,0.3400105592093737
2024-02-05,2024-03-03,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.1882150758021983,0.5940014132676104,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2429916984105574
2024-03-14,2024-04-11,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.0403539168766889,0.6188128986181255,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.29491155857767654
2023-09-08,2023-09-18,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.9607610349627016,0.5898218216551152,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.23424559518413743
2023-02-19,2023-03-27,SREP9,CUST71,OBM-127-SK6,PROD.Group21,32.83776639128768,2.558815774532302,EA,1.0,Lost,,135861.51845794392,,1.9128586478288634,0.3376920335627591
2024-10-30,2024-12-01,SREP2,CUST2,HJX-481-ZN3,PROD.Group3,3.230075766036871,10.478954997524117,EA,1.0,Lost,,4320717.807058823,,7.737262496074904,0.35434916455788684
2022-03-20,2022-04-09,SREP9,CUST20,WVE-074-YM2,PROD.Group12,86.779307796991,2.0779741689814646,EA,1.0,Lost,,4320717.807058823,,1.6976923076923078,0.22399928394920876
2024-04-06,2024-04-22,SREP2,CUST2,WFT-736-BS9,PROD.Group24,1.1937906125363122,85.87855905299443,EA,1.0,Lost,,4320717.807058823,,63.593559705715904,0.35042855676587503
2023-05-16,2023-05-03,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.8778064005017098,0.5771951383076623,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2078233304743532
2023-02-01,2023-02-19,SREP9,CUST29,ZOK-267-SL2,PROD.Group3,11.65947392593507,26.879276210118768,EA,1.0,Lost,,4320717.807058823,,21.04969909859217,0.2769434890362155
2024-02-10,2024-01-23,SREP5,CUST64,TCG-754-TY7,PROD.Group24,2.138473961539671,26.175329825058498,EA,1.0,Lost,,135861.51845794392,,20.77731907645891,0.25980304430688733
2024-05-30,2024-05-22,SREP5,CUST8,HRA-518-FV9,PROD.Group17,80.8915345624966,0.395558151997551,EA,1.0,Lost,,4320717.807058823,,0.2929526974628066,0.3502458090448928
2021-11-06,2022-01-12,SREP9,CUST29,UKD-786-AR8,PROD.Group3,3.802746138126162,57.975547993081655,EA,1.0,Lost,,4320717.807058823,,45.29861904761905,0.2798524372704673
2022-02-17,2022-04-15,SREP9,CUST10,ZAH-508-PM5,PROD.Group12,6.328851267281645,19.305037537647635,EA,1.0,Lost,,4320717.807058823,,14.619812949640288,0.3204708982355773
2022-05-25,2022-07-06,SREP9,CUST71,AIA-318-DX9,PROD.Group21,29.48098221770824,0.7756965416376509,EA,1.0,Lost,,135861.51845794392,,0.56805,0.36554271919311826
2023-10-24,2023-11-27,SREP2,CUST2,KEQ-519-IO0,PROD.Group12,214.77327641303305,1.58114379260043,EA,1.0,Lost,,4320717.807058823,,1.1668496631775034,0.35505356216562006
2022-04-12,2022-03-30,SREP1,CUST116,HZB-812-XE7,PROD.Group11,1196.5111699347044,0.0689301746353043,EA,1.0,Lost,,135861.51845794392,,0.050905151709401686,0.35409034882757406
2024-09-22,2024-11-14,SREP11,CUST54,DWY-484-FC6,PROD.Group3,160.22075515576407,0.4198874881141025,EA,1.0,Lost,,4320717.807058823,,0.3115086131796877,0.3479161421193145
2023-07-13,2023-06-19,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.995554496124606,0.6098417799582265,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2761388321655145
2022-06-12,2022-07-26,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.91353858844534,0.6009610972655276,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2575553496742532
2024-11-03,2024-12-05,SREP4,CUST17,WJW-707-XU9,PROD.Group30,4.418914167605822,14.80650316478549,EA,1.0,Lost,,4320717.807058823,,11.069233216984038,0.3376268143006676
2024-03-18,2024-03-19,SREP5,CUST64,JUQ-132-WZ0,PROD.Group24,0.8663748862737917,36.35916209936119,EA,1.0,Lost,,135861.51845794392,,28.2713177955665,0.2860794944996525
2023-09-18,2023-10-22,SREP2,CUST2,LQO-125-MF3,PROD.Group3,0.9772721486940807,6.795647200787734,EA,1.0,Lost,,4320717.807058823,,5.35,0.2702144300537821
2024-10-20,2024-12-22,SREP4,CUST17,MZB-399-KZ5,PROD.Group30,11.754103903751307,16.753714365127703,EA,1.0,Lost,,4320717.807058823,,12.854951232231445,0.30328883108640825
2024-11-18,2024-11-25,SREP2,CUST2,YSH-293-MR4,PROD.Group3,1.108089727249072,91.15662798740765,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.3570161283336234
2023-05-30,2023-07-11,SREP5,CUST65,JUQ-132-WZ0,PROD.Group24,1.0641375357197758,35.0455759825253,EA,1.0,Lost,,135861.51845794392,,28.2713177955665,0.23961593286681307
2023-10-16,2023-12-03,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.96201018042834,0.5670343992766783,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.18656123583428655
2022-04-28,2022-04-25,SREP9,CUST10,NFQ-921-ON1,PROD.Group12,52.99987742043535,16.95638945032635,EA,1.0,Lost,,4320717.807058823,,13.1007371430766,0.2943080427567666
2024-05-11,2024-05-26,SREP9,CUST10,XYO-855-EY0,PROD.Group12,4.70198005017928,13.845821710005303,EA,1.0,Lost,,4320717.807058823,,10.650991921768709,0.299956080307125
2022-10-11,2022-11-01,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.93065331159493,0.5780783818083821,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.20967158254000132
2024-06-07,2024-08-10,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.9563638180630714,0.5887290253227321,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.23195883838715695
2021-12-27,2021-12-30,SREP8,CUST16,FBO-865-JG0,PROD.Group13,4728.23845355712,0.0602481235025848,EA,1.0,Lost,,4320717.807058823,,0.0494621951219512,0.21806408619836673
2023-10-22,2023-11-24,SREP1,CUST22,QIN-517-IU1,PROD.Group21,2.918039017533578,59.5206237613002,EA,1.0,Lost,,4320717.807058823,,44.07801449275362,0.35034720702052796
2022-01-01,2022-01-02,SREP9,CUST20,TZL-740-EJ4,PROD.Group12,185.58375572303825,0.903970160679332,EA,1.0,Lost,,4320717.807058823,,0.7136758018207162,0.2666397800978265
2024-11-03,2024-12-28,SREP1,CUST1,CHM-999-GN2,PROD.Group14,10.967641000493805,6.65267074799355,EA,1.0,Lost,,4320717.807058823,,5.622311257309942,0.18326261986010986
2024-10-29,2024-12-06,SREP2,CUST2,OXW-176-GG9,PROD.Group13,1123.46505564369,0.181788257141531,EA,1.0,Lost,,4320717.807058823,,0.1341110687022901,0.35550524576817993
2022-12-21,2023-02-01,SREP9,CUST10,NFQ-921-ON1,PROD.Group12,40.13886977952195,17.927389075708984,EA,1.0,Lost,,4320717.807058823,,13.1007371430766,0.3684259809138407
2024-07-07,2024-07-26,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.92616172656915,0.6008443550115484,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2573110579111215
2021-12-08,2021-12-06,SREP9,CUST10,PPN-274-EN0,PROD.Group20,10.50674608177732,0.8800747077986067,EA,1.0,Lost,,4320717.807058823,,0.7503426328057907,0.17289711302648886
2022-08-15,2022-08-13,SREP9,CUST65,JUQ-132-WZ0,PROD.Group24,0.8325993757589228,36.45921055918672,EA,1.0,Lost,,135861.51845794392,,28.2713177955665,0.2896183624275288
2023-10-14,2023-12-19,SREP2,CUST2,LQO-125-MF3,PROD.Group3,1.1040864075848489,6.770110397315332,EA,1.0,Lost,,4320717.807058823,,5.35,0.2654411957598751
2022-05-05,2022-04-25,SREP9,CUST29,UKD-786-AR8,PROD.Group3,2.1755465889111814,59.02386127521119,EA,1.0,Lost,,4320717.807058823,,45.29861904761905,0.3029947163105308
2022-09-17,2022-10-15,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.8422237977742442,0.6127033541268041,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2821268868342086
2023-12-14,2024-01-28,SREP5,CUST8,UHG-979-XW1,PROD.Group17,3.468011557470794,4.191544204258131,EA,1.0,Lost,,4320717.807058823,,3.081203125,0.3603595849456146
2022-12-03,2023-01-08,SREP1,CUST22,RSG-243-ZM7,PROD.Group5,3.966899178958816,12.825061530108531,EA,1.0,Lost,,4320717.807058823,,9.490555984555984,0.3513498630616373
2024-10-09,2024-11-06,SREP10,CUST99,JRM-253-BT9,PROD.Group3,4152.658432098334,0.0411272360597288,EA,1.0,Lost,,4320717.807058823,,0.032831724137931034,0.2526675689326296
2024-12-08,2024-11-25,SREP4,CUST17,PGC-897-JD4,PROD.Group24,0.9792731001563728,2.0515859395040743,EA,1.0,Lost,,4320717.807058823,,1.546793322107307,0.3263478127181545
2022-10-05,2022-10-18,SREP2,CUST2,WFT-736-BS9,PROD.Group24,0.9545580653870064,80.25255966067331,EA,1.0,Lost,,4320717.807058823,,63.593559705715904,0.2619604883269346
2023-02-11,2023-03-25,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.0585006428398192,0.6123126504549548,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2813093106301795
2023-01-24,2023-02-13,SREP5,CUST8,UXA-045-HJ5,PROD.Group17,2.040177164906373,4.901518311400837,EA,1.0,Lost,,4320717.807058823,,3.6081842534358257,0.358444571319621
2024-11-07,2024-10-27,SREP2,CUST2,HNL-087-WN6,PROD.Group3,89.22966771991202,1.9212074882148464,EA,1.0,Lost,,4320717.807058823,,1.4820935381114904,0.2962795119280277
2023-02-27,2023-03-06,SREP5,CUST64,JUQ-132-WZ0,PROD.Group24,0.8594371254046729,38.12390764989296,EA,1.0,Lost,,135861.51845794392,,28.2713177955665,0.3485012593177225
2023-07-10,2023-08-13,SREP2,CUST2,WFT-736-BS9,PROD.Group24,0.906630500188354,75.33089918072835,EA,1.0,Lost,,4320717.807058823,,63.593559705715904,0.18456805263501352
2024-11-24,2024-12-27,SREP4,CUST17,LCJ-605-MO6,PROD.Group12,5324.260854388857,0.0183719948344292,EA,1.0,Lost,,4320717.807058823,,0.013517896568966804,0.3590868032387528
2022-03-05,2022-03-23,SREP17,CUST241,MGW-628-AX7,PROD.Group44,4928.834010056385,0.1350279329331759,EA,1.0,Lost,,14807.444069400628,,0.09951070336586712,0.3569186867941628
2023-10-04,2023-10-19,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.046381624618104,0.6145728719969714,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2860389906453173
2023-08-17,2023-09-24,SREP5,CUST8,VTR-189-HA9,PROD.Group17,12.250284586663938,6.812079199602542,EA,1.0,Lost,,4320717.807058823,,5.250772946859904,0.2973478892619685
2022-12-24,2023-02-22,SREP2,CUST2,OCA-297-AV5,PROD.Group12,129.27917487589428,2.520692031874284,EA,1.0,Lost,,4320717.807058823,,1.8633355822937427,0.35278478864839996
2022-03-21,2022-03-19,SREP8,CUST16,FBO-865-JG0,PROD.Group13,7813.520373922767,0.059005460099969,EA,1.0,Lost,,4320717.807058823,,0.0494621951219512,0.19294058734127076
2024-01-10,2024-02-24,SREP2,CUST2,WFT-736-BS9,PROD.Group24,1.161038725611068,75.41360312908849,EA,1.0,Lost,,4320717.807058823,,63.593559705715904,0.18586856087425743
2021-11-24,2022-01-13,SREP9,CUST8,QBN-191-WT6,PROD.Group17,2.341481742397644,3.826472159861229,EA,1.0,Lost,,4320717.807058823,,2.9719598601522392,0.2875248455291106
2023-08-21,2023-07-28,SREP5,CUST64,JUQ-132-WZ0,PROD.Group24,0.8054013432314225,36.80106708756152,EA,1.0,Lost,,135861.51845794392,,28.2713177955665,0.3017103537116566
2022-11-07,2023-01-02,SREP1,CUST22,CTA-551-DB5,PROD.Group21,0.8216506028665873,91.89151922083248,EA,1.0,Lost,,4320717.807058823,,67.95333333333333,0.3522739020038136
2022-06-24,2022-07-26,SREP9,CUST10,XYO-855-EY0,PROD.Group12,8.325759526672801,14.082754600844302,EA,1.0,Lost,,4320717.807058823,,10.650991921768709,0.3222012282313057
2024-01-07,2024-02-01,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.9241504171718912,0.607413813944858,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2710581344916853
2022-07-10,2022-08-25,SREP2,CUST2,LQO-125-MF3,PROD.Group3,0.9930606555456504,7.004607271466157,EA,1.0,Lost,,4320717.807058823,,5.35,0.309272387189936
2022-05-30,2022-06-04,SREP9,CUST20,MVD-290-FT5,PROD.Group12,117.0247843865984,0.4997727532086533,EA,1.0,Lost,,4320717.807058823,,0.39031038616990005,0.2804495368747498
2023-08-21,2023-08-27,SREP2,CUST2,WFT-736-BS9,PROD.Group24,1.168238191814876,86.58465790215458,EA,1.0,Lost,,4320717.807058823,,63.593559705715904,0.36153186427732226
2023-02-22,2023-03-06,SREP9,CUST10,IHV-190-KA3,PROD.Group12,213.6344290996022,1.0112922188289517,EA,1.0,Lost,,4320717.807058823,,0.7414142334415943,0.3640043220300779
2022-05-29,2022-05-28,SREP2,CUST2,KEQ-519-IO0,PROD.Group12,149.21788114754548,1.394506167133061,EA,1.0,Lost,,4320717.807058823,,1.1668496631775034,0.1951035434467328
2022-07-06,2022-08-18,SREP9,CUST65,JUQ-132-WZ0,PROD.Group24,0.9807192699636428,37.99559961074782,EA,1.0,Lost,,135861.51845794392,,28.2713177955665,0.34396280659779777
2024-09-19,2024-11-09,SREP2,CUST2,BQC-332-KG0,PROD.Group12,4.1182638239981175,8.756780959416133,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.23836936959093902
2021-12-22,2021-12-20,SREP17,CUST164,SJZ-063-JC2,PROD.Group14,3.3963252468685603,0.8770075457713392,EA,1.0,Lost,,4320717.807058823,,0.7234666666666666,0.2122293758357989
2023-10-02,2023-09-28,SREP5,CUST64,JUQ-132-WZ0,PROD.Group24,1.1743272581764583,35.06844264519265,EA,1.0,Lost,,135861.51845794392,,28.2713177955665,0.2404247619009847
2024-10-04,2024-11-11,SREP5,CUST19,FLR-726-KH4,PROD.Group13,2543.716080206977,0.0379454525246373,EA,1.0,Lost,,4320717.807058823,,0.02976259753296378,0.27493752796981324
2023-05-21,2023-07-24,SREP2,CUST2,WFT-736-BS9,PROD.Group24,0.9763639103583488,83.25684522070014,EA,1.0,Lost,,4320717.807058823,,63.593559705715904,0.3092024665072628
2022-06-25,2022-08-10,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.1155124089610369,0.6090522634068845,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.27448671064331565
2023-03-16,2023-03-24,SREP1,CUST76,BWT-581-KF9,PROD.Group40,1.0909144928742756,51.388181365640335,EA,1.0,Lost,,4320717.807058823,,40.59228070175438,0.2659594503498631
2024-11-05,2024-11-07,SREP2,CUST2,UON-721-XC7,PROD.Group3,3.375407442593757,9.232772385058464,EA,1.0,Lost,,4320717.807058823,,7.193084845579516,0.2835622800601928
2023-04-21,2023-05-07,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,0.8007237817920829,0.590612025141217,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.2358991541679056
2022-04-20,2022-04-27,SREP9,CUST10,ZAH-508-PM5,PROD.Group12,11.657899239354787,18.805888349398668,EA,1.0,Lost,,4320717.807058823,,14.619812949640288,0.28632893007440124
2022-09-14,2022-09-24,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.01881643433629,0.5911002287525134,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.23692075617494007
2023-10-20,2023-11-27,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.1344926151633006,0.5680930976331281,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.18877664010571565
2024-04-25,2024-04-09,SREP9,CUST29,WRL-787-JX5,PROD.Group3,203.9911446557828,0.0178105667652137,EA,1.0,Lost,,4320717.807058823,,0.013392647058823492,0.3298765126106677
2022-10-19,2022-10-26,SREP9,CUST10,XYO-855-EY0,PROD.Group12,3.11196733044003,13.60506070127915,EA,1.0,Lost,,4320717.807058823,,10.650991921768709,0.27735151816920045
2022-05-19,2022-05-31,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.0853118027984376,0.5847001582700675,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.22352813740125585
2022-11-18,2022-12-20,SREP2,CUST2,WFT-736-BS9,PROD.Group24,0.9207989743140644,84.02077687261283,EA,1.0,Lost,,4320717.807058823,,63.593559705715904,0.3212151869061182
2021-12-10,2021-12-27,SREP16,CUST164,LDL-823-QS7,PROD.Group3,956.655935604798,0.0264493538609312,EA,1.0,Lost,,4320717.807058823,,0.019331079533003583,0.36822952984983187
2023-05-22,2023-06-15,SREP5,CUST65,TCG-754-TY7,PROD.Group24,1.111018521136552,28.128396645078773,EA,1.0,Lost,,135861.51845794392,,20.77731907645891,0.3538029878430645
2024-01-30,2024-02-27,SREP9,CUST10,MWO-689-PB7,PROD.Group12,111.69648675104835,2.4020653841210304,EA,1.0,Lost,,4320717.807058823,,1.9824291807214145,0.21167777768833512
2023-04-02,2023-05-29,SREP9,CUST20,ENA-939-ZL1,PROD.Group12,660.7039623507336,0.846442919876637,EA,1.0,Lost,,4320717.807058823,,0.623064979095279,0.35851467868682607
2024-10-11,2024-10-22,SREP5,CUST19,JFZ-846-OE2,PROD.Group3,161.7441679972322,0.23428863768471,EA,1.0,Lost,,4320717.807058823,,0.18762987160120848,0.24867450841021102
2022-01-27,2022-01-29,SREP17,CUST164,LUQ-300-MR2,PROD.Group3,1540.910959754577,0.057546605158497,EA,1.0,Lost,,4320717.807058823,,0.04301420386066448,0.33785122107355975
2024-05-13,2024-05-27,SREP2,CUST2,WFT-736-BS9,PROD.Group24,0.9938263786976608,80.2430319196744,EA,1.0,Lost,,4320717.807058823,,63.593559705715904,0.2618106659071328
2022-04-17,2022-04-15,SREP6,CUST96,WJA-356-JH2,PROD.Group5,6.082753322179166,5.871981524647475,EA,1.0,Lost,,135861.51845794392,,4.948333333333333,0.18665844216520205
2021-12-20,2021-12-25,SREP9,CUST65,TCG-754-TY7,PROD.Group24,2.187929602486133,27.461174297595267,EA,1.0,Lost,,135861.51845794392,,20.77731907645891,0.3216899734051489
2022-01-30,2022-04-03,SREP9,CUST10,OLH-076-TS7,PROD.Group12,2.140064823391497,20.029368456156096,EA,1.0,Lost,,4320717.807058823,,15.598666666666668,0.284043622712802
2024-02-19,2024-04-21,SREP2,CUST2,XBW-691-ZM7,PROD.Group14,1.0095596214456664,0.5856719730699482,EA,1.0,Lost,,4320717.807058823,,0.47788043478260867,0.22556173143262231
2024-02-01,2024-03-25,SREP9,CUST10,ZHF-896-XJ3,PROD.Group12,58.89100104558284,23.43048588368221,EA,1.0,Lost,,4320717.807058823,,17.39288347431359,0.34713061915726395
